#displaying cycles per input bytes for memcpy and decoders: chromium, AVX2, AVX512VBMI, AVX512VBMI-unrolled, AVX512VBMI-despacing; first column is number of bytes
#Following the cycles per inpt bytes, we provide the GB/s (speeds) 
#Each measure is given as a triple (mean, min, max)
1280  0.030 0.027 0.107     0.840 0.789 23.485     0.226 0.164 0.714     0.101 0.074 0.270     0.087 0.083 0.135     0.142 0.138 0.204     0.028 0.025 0.046    			 77.595 75.748 79.535      2.571 2.447 2.591      12.476 11.611 12.625      29.677 24.101 30.590      25.249 24.855 25.656      14.448 14.331 14.461     
1344  0.028 0.026 0.122     0.798 0.790 2.724     0.212 0.158 0.684     0.093 0.065 0.256     0.068 0.066 0.100     0.080 0.078 0.105     0.014 0.011 0.039    			 84.717 83.447 87.838      2.583 2.576 2.587      12.848 11.753 13.039      29.279 23.842 30.344      32.918 32.095 33.379      24.048 23.506 24.187     
1408  0.029 0.027 0.102     0.797 0.788 2.589     0.208 0.154 0.679     0.099 0.071 0.271     0.078 0.074 0.112     0.108 0.105 0.182     0.025 0.022 0.054    			 80.316 79.586 83.376      2.587 2.582 2.590      13.145 12.075 13.366      28.656 23.985 29.676      28.377 27.358 28.703      19.325 15.633 20.125     
1472  0.029 0.026 0.116     0.794 0.788 0.834     0.236 0.161 0.669     0.100 0.071 0.266     0.084 0.080 0.136     0.133 0.129 0.198     0.025 0.022 0.037    			 79.527 79.527 79.527      2.586 2.583 2.591      12.667 11.361 12.881      29.080 23.755 29.986      26.586 26.509 26.899      15.905 15.768 16.045     
1536  0.026 0.023 0.104     0.808 0.800 2.438     0.240 0.155 1.778     0.088 0.062 0.249     0.068 0.064 0.082     0.079 0.078 0.097     0.012 0.010 0.032    			 75.990 73.360 76.294      2.556 2.553 2.560      13.127 12.072 13.338      30.084 25.097 31.268      32.999 32.885 33.462      24.453 23.842 24.771     
1600  0.029 0.028 0.060     0.802 0.795 0.832     0.213 0.151 0.662     0.096 0.069 0.271     0.075 0.072 0.097     0.103 0.100 0.175     0.020 0.018 0.050    			 73.136 71.047 73.678      2.549 2.447 2.567      13.387 12.280 13.625      30.794 26.524 31.576      29.471 28.831 29.691      20.615 20.299 20.722     
1664  0.028 0.026 0.059     0.802 0.796 0.833     0.205 0.157 0.668     0.094 0.068 0.263     0.082 0.078 0.114     0.126 0.123 0.171     0.019 0.017 0.033    			 75.458 71.294 76.575      2.561 2.559 2.565      12.946 12.162 13.169      29.749 24.910 30.859      26.644 26.171 26.851      16.254 16.027 16.280     
1728  0.024 0.023 0.056     0.804 0.797 2.139     0.217 0.156 0.661     0.090 0.062 0.249     0.065 0.063 0.081     0.078 0.076 0.097     0.011 0.010 0.030    			 81.900 79.473 82.530      2.541 2.438 2.570      13.353 12.475 13.495      30.919 26.491 32.026      33.633 33.528 34.060      24.749 24.384 24.951     
1792  0.027 0.026 0.072     0.801 0.795 0.820     0.197 0.150 0.657     0.096 0.068 0.272     0.074 0.071 0.109     0.100 0.098 0.159     0.018 0.017 0.045    			 79.278 76.818 79.562      2.564 2.561 2.569      13.634 12.658 13.837      29.902 25.315 30.517      29.862 29.312 30.104      21.156 20.820 21.216     
1856  0.027 0.025 0.058     0.802 0.795 2.115     0.203 0.155 0.660     0.093 0.067 0.260     0.079 0.076 0.104     0.121 0.118 0.183     0.018 0.017 0.032    			 79.791 79.516 82.356      2.566 2.565 2.568      13.192 12.398 13.329      30.222 26.204 30.746      27.257 26.813 27.452      16.906 16.710 16.956     
1920  0.022 0.021 0.055     0.879 0.797 41.705     0.199 0.151 0.661     0.087 0.060 0.245     0.065 0.062 0.095     0.078 0.077 0.094     0.012 0.010 0.033    			 87.014 85.149 88.303      2.556 2.471 2.569      13.523 12.818 13.702      31.085 27.093 31.789      33.486 33.114 33.580      25.018 24.579 25.097     
1984  0.026 0.024 0.057     0.801 0.795 1.951     0.196 0.148 0.647     0.092 0.066 0.268     0.072 0.069 0.093     0.097 0.095 0.137     0.018 0.016 0.036    			 83.035 82.205 85.039      2.568 2.566 2.569      13.731 12.844 13.933      30.222 26.236 30.827      30.148 30.075 30.446      21.576 21.260 21.633     
2048  0.025 0.023 0.056     0.817 0.794 14.116     0.216 0.154 0.649     0.094 0.070 0.259     0.079 0.075 0.109     0.116 0.114 0.154     0.017 0.016 0.036    			 84.812 82.077 87.737      2.568 2.567 2.570      13.342 12.472 13.462      30.729 26.783 31.412      25.649 25.192 25.701      17.487 17.309 17.547     
2112  0.021 0.019 0.055     0.801 0.795 1.977     0.190 0.152 0.646     0.089 0.064 0.245     0.065 0.062 0.077     0.092 0.080 1.175     0.011 0.010 0.025    			 91.699 90.435 93.664      2.562 2.498 2.571      13.610 12.609 13.803      29.938 21.150 32.378      32.865 32.378 33.198      25.145 24.977 25.217     
2176  0.025 0.023 0.067     0.799 0.792 0.816     0.197 0.150 0.649     0.094 0.066 0.258     0.072 0.069 0.088     0.097 0.095 0.137     0.017 0.016 0.034    			 87.810 87.244 90.152      2.572 2.571 2.573      13.862 13.066 14.013      30.804 27.046 31.448      30.252 29.720 30.388      21.706 21.465 21.811     
2240  0.024 0.023 0.056     0.798 0.792 0.814     0.192 0.153 0.641     0.092 0.066 0.258     0.075 0.073 0.103     0.113 0.109 0.238     0.017 0.015 0.027    			 76.661 46.380 89.767      2.555 2.474 2.574      13.469 12.649 13.641      31.058 27.552 31.623      27.856 27.552 28.109      18.117 17.953 18.188     
2304  0.021 0.020 0.053     0.800 0.794 1.854     0.193 0.150 0.639     0.085 0.062 0.243     0.065 0.062 0.071     0.079 0.078 0.089     0.011 0.010 0.022    			 94.736 92.291 98.656      2.565 2.494 2.577      13.630 13.005 13.755      31.967 28.327 32.885      33.191 32.885 33.268      25.229 24.878 25.319     
2368  0.025 0.023 0.066     0.799 0.792 1.841     0.195 0.147 0.642     0.090 0.065 0.253     0.072 0.070 0.112     0.094 0.092 0.137     0.019 0.015 0.088    			 91.397 89.181 91.968      2.548 2.475 2.579      13.817 13.080 13.948      31.077 27.764 31.645      30.849 30.340 30.979      22.380 22.128 22.465     
2432  0.023 0.022 0.054     0.797 0.792 0.829     0.194 0.151 0.644     0.087 0.064 0.252     0.076 0.072 0.090     0.108 0.106 0.152     0.016 0.015 0.027    			 93.247 91.552 94.413      2.578 2.576 2.580      13.303 11.848 13.609      31.471 28.773 32.141      28.529 28.236 28.773      18.569 18.422 18.649     
2496  0.021 0.020 0.061     0.797 0.793 0.824     0.185 0.148 0.636     0.086 0.061 0.242     0.063 0.060 0.073     0.078 0.077 0.090     0.014 0.013 0.028    			 99.660 96.858 99.982      2.578 2.574 2.581      13.763 13.078 13.899      32.085 27.923 32.973      33.471 32.973 33.690      25.343 24.995 25.405     
2560  0.022 0.021 0.052     0.797 0.792 1.662     0.188 0.146 0.639     0.089 0.063 0.259     0.070 0.067 0.084     0.091 0.090 0.122     0.020 0.019 0.033    			 94.684 93.571 96.406      2.573 2.509 2.582      13.978 13.256 14.140      31.344 28.154 31.814      30.213 29.457 30.887      22.611 22.404 22.724     
2624  0.022 0.021 0.061     0.798 0.791 1.717     0.197 0.150 0.634     0.095 0.063 0.255     0.074 0.071 0.082     0.106 0.103 0.141     0.020 0.019 0.031    			 95.311 90.545 95.871      2.574 2.505 2.583      13.599 12.935 13.754      31.373 28.100 32.274      28.897 28.593 29.104      18.996 18.842 19.062     
2688  0.021 0.019 0.057     0.798 0.791 1.801     0.190 0.147 0.634     0.084 0.060 0.243     0.063 0.060 0.071     0.077 0.076 0.087     0.013 0.011 0.023    			 102.703 101.147 104.308      2.580 2.577 2.583      13.862 13.245 13.966      32.219 28.529 33.048      31.669 31.195 32.095      25.383 25.097 25.480     
2752  0.022 0.021 0.050     0.796 0.791 1.718     0.192 0.145 0.633     0.086 0.063 0.257     0.070 0.067 0.084     0.090 0.088 0.123     0.019 0.017 0.035    			 98.554 97.709 100.583      2.568 2.513 2.583      14.016 13.204 14.131      31.694 28.498 32.262      29.430 26.928 29.738      22.875 22.648 22.952     
2816  0.021 0.020 0.048     0.795 0.791 0.815     0.195 0.149 0.635     0.090 0.062 0.887     0.073 0.070 0.100     0.103 0.101 0.130     0.018 0.017 0.035    			 99.659 97.168 99.944      2.584 2.582 2.587      13.745 13.250 13.881      31.772 27.984 32.389      28.142 27.544 28.439      19.358 19.220 19.434     
2880  0.019 0.018 0.046     0.796 0.790 0.818     0.186 0.148 0.628     0.085 0.059 0.241     0.063 0.060 0.071     0.076 0.074 0.087     0.012 0.011 0.020    			 105.807 105.185 108.372      2.568 2.472 2.586      13.943 13.295 14.080      32.482 29.556 33.423      32.074 31.648 32.512      25.600 25.364 25.729     
2944  0.021 0.020 0.055     0.798 0.792 1.617     0.186 0.145 0.629     0.081 0.062 0.249     0.069 0.066 0.091     0.089 0.087 0.116     0.018 0.016 0.030    			 101.618 98.871 104.521      2.579 2.578 2.582      14.086 13.499 14.179      31.950 29.034 32.663      29.863 29.502 29.986      23.080 22.864 23.153     
3008  0.021 0.019 0.045     0.800 0.793 1.672     0.202 0.151 0.632     0.083 0.062 0.249     0.074 0.071 0.086     0.106 0.104 0.141     0.017 0.016 0.030    			 102.650 100.986 103.791      2.572 2.499 2.582      13.499 11.938 13.839      32.018 28.307 32.776      28.523 28.094 28.742      19.552 19.360 19.666     
3072  0.018 0.017 0.052     0.791 0.785 1.591     0.188 0.145 1.336     0.084 0.058 0.241     0.062 0.060 0.070     0.075 0.074 0.084     0.011 0.010 0.029    			 108.991 108.991 108.991      2.604 2.600 2.607      14.071 13.479 14.234      32.410 29.344 32.885      32.192 31.789 32.328      25.551 25.431 25.602     
3136  0.020 0.020 0.044     0.789 0.783 1.585     0.193 0.143 0.885     0.086 0.061 0.253     0.068 0.066 0.080     0.087 0.086 0.108     0.015 0.014 0.037    			 105.315 105.315 105.315      2.605 2.603 2.606      13.862 12.027 14.379      32.019 29.080 32.472      30.160 29.745 30.443      23.291 23.057 23.333     
3200  0.020 0.019 0.052     0.790 0.784 1.545     0.184 0.147 0.631     0.081 0.061 0.246     0.071 0.069 0.083     0.100 0.098 0.127     0.015 0.014 0.036    			 105.997 104.602 107.429      2.606 2.603 2.608      13.957 13.250 14.095      32.211 29.227 32.850      28.929 28.596 29.014      20.015 19.874 20.075     
3264  0.018 0.017 0.042     0.790 0.785 1.533     0.191 0.144 0.630     0.078 0.057 0.240     0.062 0.059 0.072     0.075 0.074 0.084     0.011 0.010 0.019    			 111.656 106.661 112.587      2.593 2.525 2.608      13.725 13.202 13.833      31.715 28.951 32.168      30.590 26.665 32.168      26.578 21.221 27.386     
3328  0.020 0.019 0.050     0.790 0.784 1.563     0.180 0.142 0.624     0.082 0.061 0.253     0.068 0.065 0.081     0.087 0.085 0.113     0.015 0.014 0.034    			 107.404 106.027 108.818      2.605 2.602 2.607      14.328 13.647 14.458      32.155 29.120 32.818      30.562 30.405 30.630      23.428 23.231 23.495     
3392  0.019 0.019 0.042     0.790 0.784 1.502     0.183 0.145 0.624     0.086 0.060 0.247     0.070 0.069 0.087     0.098 0.097 0.126     0.015 0.014 0.023    			 109.153 108.033 110.876      2.586 2.490 2.607      14.044 13.504 14.139      31.490 25.079 32.916      29.097 28.858 29.464      20.140 20.063 20.159     
3456  0.017 0.016 0.040     0.790 0.785 1.467     0.182 0.144 0.621     0.081 0.057 0.239     0.062 0.059 0.072     0.082 0.074 0.744     0.011 0.010 0.021    			 113.233 112.935 115.987      2.599 2.536 2.609      14.253 13.755 14.353      32.986 30.874 33.528      32.413 31.789 32.760      25.591 25.394 25.698     
3520  0.019 0.018 0.048     0.789 0.783 1.511     0.184 0.142 0.628     0.086 0.060 0.247     0.067 0.064 0.080     0.086 0.085 0.112     0.015 0.014 0.031    			 109.065 104.131 112.141      2.600 2.541 2.608      14.251 13.016 14.530      32.396 29.551 32.883      30.605 30.371 30.799      23.263 23.140 23.388     
3584  0.019 0.018 0.046     0.789 0.783 1.467     0.180 0.145 0.623     0.083 0.060 0.244     0.070 0.067 0.086     0.096 0.095 0.115     0.015 0.014 0.019    			 111.572 111.293 114.147      2.606 2.605 2.608      14.074 13.490 14.223      32.589 30.284 32.976      29.384 29.096 29.482      20.524 20.421 20.610     
3648  0.017 0.016 0.039     0.789 0.784 1.403     0.177 0.143 0.620     0.081 0.057 0.239     0.062 0.060 0.072     0.075 0.074 0.083     0.012 0.010 0.019    			 106.587 66.617 119.209      2.602 2.567 2.608      14.304 13.811 14.427      32.897 30.402 33.308      32.543 32.127 32.826      25.738 25.449 25.885     
3712  0.019 0.018 0.062     0.790 0.784 1.469     0.176 0.142 0.625     0.081 0.060 0.246     0.066 0.063 0.079     0.085 0.084 0.103     0.015 0.014 0.027    			 111.940 107.254 115.298      2.608 2.606 2.610      14.412 13.891 14.503      31.524 24.795 32.942      29.773 22.831 30.952      23.712 23.411 23.896     
3776  0.019 0.018 0.046     0.789 0.783 1.446     0.177 0.144 0.616     0.079 0.060 0.245     0.069 0.067 0.081     0.095 0.094 0.112     0.015 0.014 0.018    			 112.744 109.073 114.394      2.608 2.607 2.610      14.187 13.754 14.299      32.661 29.874 33.263      29.666 29.313 30.065      20.845 20.753 20.938     
3840  0.017 0.016 0.037     0.790 0.784 1.417     0.183 0.143 0.617     0.078 0.057 0.239     0.061 0.059 0.068     0.075 0.073 0.082     0.012 0.011 0.019    			 118.912 116.302 119.209      2.596 2.543 2.609      14.350 13.862 14.450      33.091 30.372 33.818      32.571 32.219 32.885      25.817 25.636 25.915     
3904  0.019 0.017 0.045     0.788 0.783 1.353     0.175 0.141 0.614     0.081 0.060 0.245     0.066 0.064 0.070     0.084 0.083 0.103     0.015 0.014 0.025    			 114.125 110.235 115.484      2.606 2.605 2.608      14.461 14.018 14.566      32.574 29.940 32.995      30.089 26.946 31.092      23.375 19.637 23.893     
3968  0.018 0.017 0.037     0.807 0.783 9.006     0.178 0.144 0.618     0.080 0.060 0.250     0.076 0.067 0.749     0.094 0.093 0.121     0.015 0.014 0.019    			 115.694 114.618 117.347      2.601 2.548 2.608      14.195 13.653 14.286      32.791 30.423 33.301      29.780 29.337 30.052      20.691 18.956 21.153     
4032  0.017 0.016 0.037     0.790 0.785 1.448     0.179 0.143 0.615     0.083 0.057 0.238     0.062 0.058 0.071     0.074 0.074 0.082     0.012 0.011 0.020    			 121.524 119.209 122.117      2.607 2.606 2.608      14.171 12.772 14.470      33.312 30.906 33.830      32.831 32.512 33.158      25.888 25.676 26.077     
4096  0.018 0.017 0.036     0.802 0.785 11.263     0.188 0.141 0.623     0.081 0.061 0.250     0.063 0.061 0.072     0.084 0.082 0.102     0.017 0.016 0.025    			 115.653 115.653 115.653      2.602 2.602 2.603      14.502 14.057 14.581      35.071 31.219 35.836      31.354 31.029 31.412      23.981 23.779 24.117     
4160  0.018 0.017 0.036     0.791 0.784 1.379     0.180 0.145 0.619     0.079 0.060 0.244     0.071 0.070 0.076     0.091 0.090 0.112     0.022 0.016 0.555    			 117.431 117.431 117.431      2.588 2.489 2.599      14.234 13.815 14.353      33.037 30.394 33.552      28.374 28.235 28.547      21.931 21.710 22.081     
4224  0.017 0.016 0.059     0.793 0.787 1.413     0.176 0.143 0.618     0.079 0.058 0.238     0.061 0.059 0.066     0.076 0.076 0.082     0.012 0.011 0.020    			 122.266 119.209 124.886      2.602 2.601 2.603      14.394 13.987 14.490      31.579 24.396 33.623      32.438 32.179 32.579      25.826 25.586 25.966     
4288  0.018 0.017 0.042     0.790 0.785 1.302     0.173 0.142 0.615     0.078 0.059 0.245     0.065 0.063 0.075     0.084 0.083 0.102     0.015 0.015 0.025    			 120.524 118.381 121.072      2.603 2.601 2.604      14.476 14.056 14.555      32.803 30.441 33.295      31.281 30.972 31.336      25.428 25.247 25.489     
4352  0.018 0.017 0.046     0.790 0.785 1.359     0.175 0.144 0.620     0.082 0.059 0.243     0.068 0.065 0.076     0.090 0.089 0.109     0.016 0.015 0.028    			 120.656 120.120 122.850      2.593 2.534 2.601      14.243 13.860 14.338      32.940 29.864 33.367      30.181 30.030 30.367      21.544 16.787 22.336     
4416  0.016 0.015 0.054     0.791 0.785 1.301     0.177 0.143 0.617     0.078 0.058 0.239     0.062 0.059 0.072     0.076 0.075 0.082     0.012 0.011 0.025    			 125.197 124.628 127.526      2.595 2.535 2.603      14.192 12.964 14.431      33.335 31.335 33.850      32.758 32.447 33.034      25.903 25.745 26.113     
4480  0.018 0.017 0.040     0.790 0.784 1.292     0.173 0.141 0.613     0.076 0.059 0.243     0.063 0.061 0.077     0.083 0.082 0.100     0.016 0.015 0.029    			 120.467 118.417 120.991      2.598 2.553 2.603      14.464 14.019 14.608      35.540 32.932 36.140      32.585 32.358 32.739      23.287 23.190 23.385     
4544  0.017 0.017 0.039     0.790 0.784 1.330     0.176 0.143 0.653     0.078 0.058 0.243     0.067 0.065 0.089     0.089 0.088 0.109     0.016 0.015 0.027    			 121.634 117.579 122.692      2.558 2.494 2.602      14.281 13.833 14.361      33.238 31.181 33.594      30.246 30.020 30.507      21.850 21.791 21.875     
4608  0.016 0.015 0.032     0.795 0.790 1.368     0.175 0.142 0.617     0.076 0.056 0.238     0.061 0.059 0.066     0.074 0.073 0.084     0.011 0.010 0.025    			 126.594 124.392 127.157      2.559 2.497 2.589      14.424 14.025 14.523      33.541 31.440 33.858      30.116 24.144 32.885      25.962 25.775 26.009     
4672  0.017 0.016 0.034     0.795 0.789 1.329     0.170 0.141 0.614     0.077 0.058 0.242     0.065 0.062 0.069     0.082 0.081 0.099     0.014 0.013 0.031    			 122.190 118.449 123.489      2.591 2.588 2.591      14.324 12.898 14.583      33.034 30.709 33.356      31.492 31.204 31.543      23.422 23.309 23.498     
4736  0.018 0.016 0.051     0.795 0.788 1.348     0.180 0.143 0.616     0.080 0.059 0.245     0.067 0.064 0.078     0.095 0.089 0.580     0.015 0.014 0.035    			 123.059 122.547 125.154      2.582 2.544 2.591      14.284 13.744 14.382      33.289 31.288 33.613      30.258 29.859 30.637      21.875 21.706 21.949     
4800  0.021 0.015 0.536     0.795 0.789 1.293     0.174 0.142 0.610     0.074 0.056 0.237     0.061 0.059 0.069     0.079 0.073 0.562     0.011 0.010 0.028    			 128.458 126.818 129.575      2.577 2.545 2.593      14.425 14.025 14.538      33.411 31.207 34.060      32.913 32.571 33.114      25.960 25.803 26.142     
4864  0.017 0.016 0.038     0.795 0.789 1.288     0.183 0.141 0.614     0.081 0.058 0.242     0.065 0.061 0.077     0.082 0.081 0.095     0.014 0.013 0.031    			 124.843 120.848 125.884      2.577 2.508 2.591      14.525 14.052 14.631      33.164 31.146 33.569      31.619 31.308 31.802      23.133 20.209 23.696     
4928  0.017 0.016 0.033     0.805 0.790 7.005     0.175 0.143 0.635     0.079 0.058 0.242     0.067 0.063 0.082     0.090 0.089 0.107     0.014 0.013 0.029    			 125.167 122.413 127.514      2.574 2.499 2.587      14.348 14.006 14.435      33.355 31.713 33.630      29.871 26.496 30.912      21.681 19.008 22.096     
4992  0.015 0.015 0.032     0.797 0.791 1.300     0.170 0.141 0.610     0.075 0.056 0.237     0.060 0.058 0.066     0.115 0.073 4.150     0.011 0.010 0.025    			 130.503 129.143 131.891      2.579 2.534 2.586      14.466 14.056 14.551      32.336 26.605 33.874      31.838 31.466 32.119      24.905 24.502 25.097     
5056  0.018 0.017 0.089     0.839 0.789 8.432     0.165 0.141 0.673     0.076 0.058 0.291     0.065 0.061 0.171     0.082 0.080 0.123     0.014 0.013 0.070    			 115.245 62.808 128.180      2.571 2.534 2.587      14.566 14.146 14.675      32.226 29.627 33.232      31.657 31.404 31.721      23.630 23.524 23.701     
5120  0.017 0.016 0.044     0.795 0.789 1.265     0.171 0.142 0.616     0.081 0.058 0.241     0.067 0.065 0.076     0.089 0.088 0.109     0.014 0.013 0.032    			 126.675 124.688 127.181      2.575 2.531 2.587      14.201 12.925 14.452      33.294 31.172 33.646      30.750 30.572 30.869      22.134 22.004 22.235     
5184  0.015 0.014 0.031     0.796 0.791 1.231     0.169 0.141 0.610     0.074 0.056 0.237     0.061 0.058 0.065     0.074 0.073 0.080     0.011 0.010 0.035    			 131.374 131.374 131.374      2.581 2.538 2.588      14.340 13.057 14.597      33.792 31.868 34.241      33.148 32.843 33.354      25.647 22.909 26.168     
5248  0.017 0.016 0.036     0.809 0.789 9.142     0.168 0.140 0.613     0.077 0.058 0.241     0.064 0.061 0.077     0.081 0.080 0.095     0.014 0.013 0.026    			 127.081 123.005 127.829      2.581 2.539 2.587      14.398 12.659 14.650      33.278 30.897 33.604      31.755 31.494 31.957      23.776 23.621 23.880     
5312  0.081 0.016 6.365     0.795 0.789 1.221     0.172 0.142 0.618     0.076 0.058 0.241     0.067 0.064 0.086     0.088 0.087 0.105     0.014 0.013 0.029    			 128.356 126.875 129.363      2.578 2.534 2.587      14.408 14.037 14.500      33.405 31.120 33.833      30.829 30.686 30.974      22.289 22.214 22.440     
5376  0.015 0.015 0.030     0.796 0.790 1.251     0.169 0.141 0.607     0.073 0.055 0.236     0.060 0.057 0.064     0.074 0.073 0.080     0.011 0.011 0.020    			 132.982 130.896 133.514      2.573 2.538 2.588      14.531 14.143 14.608      33.818 31.941 34.234      33.081 32.885 33.379      25.905 25.775 25.976     
5440  0.017 0.016 0.031     0.804 0.789 9.358     0.167 0.140 0.607     0.078 0.058 0.241     0.064 0.063 0.071     0.081 0.079 0.093     0.014 0.013 0.024    			 129.210 127.503 129.955      2.578 2.536 2.589      14.595 14.227 14.691      32.836 28.513 33.788      31.831 31.431 32.027      23.595 23.464 23.711     
5504  0.016 0.016 0.046     0.795 0.788 1.279     0.174 0.142 0.609     0.083 0.057 0.240     0.066 0.064 0.076     0.088 0.087 0.104     0.014 0.013 0.027    			 129.714 126.591 131.460      2.585 2.545 2.591      14.277 13.021 14.544      33.575 32.093 33.841      30.974 30.792 31.072      23.427 23.331 23.491     
5568  0.015 0.015 0.031     0.798 0.790 3.874     0.168 0.140 0.608     0.074 0.055 0.238     0.062 0.058 0.087     0.074 0.073 0.086     0.012 0.012 0.022    			 134.779 132.964 135.571      2.574 2.534 2.590      14.398 13.195 14.649      31.804 24.693 33.893      31.877 27.657 33.241      24.907 22.161 26.190     
