#displaying cycles per input bytes for memcpy and encoders: chromium, AVX2, AVX512VBMI, AVX512VL, AVX512-memcpy first column is number of bytes
#Following the cycles per inpt bytes, we provide the GB/s (speeds) 
#Each measure is given as a triple (mean, min, max)
2624  0.024 0.022 0.056     1.850 1.845 1.863     0.166 0.164 0.229     0.080 0.079 0.112     0.069 0.067 0.085     0.015 0.013 0.023    			 81.460 81.460 81.460      1.108 1.106 1.111      11.366 7.188 12.862      22.420 11.108 27.153      28.750 27.153 30.547     
2688  0.024 0.022 0.056     1.848 1.843 1.862     0.175 0.171 0.237     0.092 0.090 0.109     0.077 0.076 0.093     0.015 0.013 0.022    			 75.860 62.585 83.447      1.109 1.103 1.113      11.077 7.586 11.921      18.965 9.272 22.758      26.918 22.758 27.816     
2752  0.024 0.022 0.055     1.849 1.844 1.854     0.171 0.168 0.229     0.070 0.068 0.090     0.059 0.057 0.069     0.015 0.013 0.019    			 73.229 51.260 85.433      1.110 1.105 1.114      11.192 6.927 12.205      25.889 12.205 32.037      34.173 32.037 36.614     
2816  0.023 0.022 0.055     1.877 1.844 4.624     0.165 0.162 0.229     0.078 0.077 0.104     0.068 0.066 0.082     0.015 0.013 0.026    			 79.473 65.565 87.420      1.108 1.102 1.111      11.452 7.285 12.489      23.416 12.489 26.226      30.495 29.140 32.783     
2880  0.023 0.022 0.054     1.858 1.843 2.926     0.174 0.171 0.229     0.090 0.088 0.104     0.076 0.075 0.085     0.014 0.013 0.023    			 81.279 67.055 89.407      1.108 1.104 1.113      9.411 5.707 12.192      20.016 11.176 22.352      27.369 26.822 29.802     
2944  0.023 0.022 0.065     1.848 1.844 1.853     0.169 0.166 0.217     0.068 0.066 0.089     0.057 0.055 0.068     0.015 0.013 0.019    			 80.642 68.545 91.394      1.110 1.101 1.115      11.472 7.834 12.463      25.387 10.967 30.465      35.608 34.273 39.169     
3008  0.022 0.021 0.055     1.849 1.844 1.857     0.165 0.162 0.211     0.080 0.075 0.153     0.066 0.064 0.083     0.015 0.013 0.018    			 84.891 70.035 93.381      1.110 1.107 1.112      11.771 7.782 12.734      24.150 12.180 28.014      31.834 31.127 35.018     
3072  0.023 0.021 0.054     1.847 1.843 1.857     0.174 0.171 0.225     0.087 0.086 0.104     0.073 0.072 0.082     0.015 0.013 0.025    			 89.407 71.526 95.367      1.108 1.105 1.109      11.132 6.978 11.921      20.148 11.444 22.008      28.327 26.009 28.610     
3136  0.023 0.021 0.053     1.848 1.843 1.856     0.168 0.166 0.218     0.066 0.065 0.088     0.056 0.055 0.067     0.015 0.013 0.021    			 85.901 73.016 97.354      1.096 0.987 1.111      11.590 8.113 12.169      26.077 13.276 29.206      36.970 36.508 41.723     
3200  0.022 0.020 0.064     1.858 1.844 2.809     0.163 0.161 0.218     0.075 0.074 0.096     0.064 0.062 0.079     0.015 0.013 0.021    			 85.149 74.506 99.341      1.110 1.108 1.112      11.687 7.269 12.958      24.428 12.958 27.093      32.046 29.802 33.114     
3264  0.022 0.020 0.051     1.857 1.843 2.806     0.171 0.169 0.224     0.085 0.084 0.097     0.071 0.070 0.080     0.015 0.013 0.021    			 89.407 75.996 101.328      1.111 1.105 1.113      11.301 7.794 12.159      20.821 11.692 23.383      28.678 27.635 30.398     
3328  0.022 0.020 0.050     1.848 1.843 1.856     0.167 0.165 0.209     0.066 0.064 0.082     0.055 0.054 0.064     0.015 0.013 0.027    			 93.922 77.486 103.315      1.110 1.103 1.111      11.565 8.156 12.398      27.188 12.914 30.994      37.798 34.438 38.743     
3392  0.022 0.020 0.050     1.848 1.844 1.860     0.163 0.161 0.205     0.074 0.072 0.097     0.063 0.062 0.075     0.015 0.013 0.022    			 90.258 78.976 105.302      1.094 1.019 1.112      11.876 8.100 12.636      25.072 13.735 28.719      35.101 35.101 35.101     
3456  0.022 0.020 0.062     1.857 1.842 2.797     0.172 0.169 0.211     0.083 0.082 0.104     0.070 0.069 0.079     0.015 0.013 0.025    			 80.466 80.466 80.466      1.109 1.102 1.114      11.373 8.253 11.921      21.602 11.495 24.759      29.260 29.260 29.260     
3520  0.022 0.020 0.051     1.848 1.843 1.853     0.166 0.164 0.203     0.065 0.064 0.083     0.055 0.053 0.064     0.015 0.013 0.024    			 81.956 81.956 81.956      1.110 1.104 1.115      11.666 8.406 12.609      26.652 13.113 32.783      38.119 36.425 40.978     
3584  0.021 0.020 0.052     1.857 1.843 2.716     0.170 0.160 0.539     0.099 0.071 0.260     0.062 0.060 0.075     0.015 0.013 0.028    			 111.262 111.262 111.262      1.110 1.105 1.113      11.964 8.559 12.838      24.543 11.921 27.816      33.716 33.379 37.087     
3648  0.021 0.020 0.048     1.847 1.843 1.857     0.204 0.166 1.037     0.117 0.080 0.258     0.068 0.067 0.077     0.015 0.013 0.026    			 84.937 84.937 84.937      1.110 1.107 1.114      11.595 8.494 12.134      22.206 13.067 24.268      30.335 28.312 30.886     
3712  0.021 0.019 0.050     1.848 1.843 1.856     0.203 0.163 0.543     0.087 0.062 0.251     0.054 0.053 0.062     0.015 0.013 0.025    			 93.434 86.427 115.236      1.094 0.966 1.112      11.921 8.643 12.804      28.337 15.031 31.428      37.990 34.571 38.412     
3776  0.021 0.019 0.057     1.848 1.843 1.860     0.211 0.160 0.539     0.092 0.070 0.258     0.061 0.060 0.073     0.015 0.013 0.023    			 100.476 87.917 117.222      1.110 1.106 1.113      12.126 8.792 13.025      26.049 14.653 29.306      33.814 31.970 35.167     
3840  0.020 0.019 0.047     1.855 1.842 2.624     0.221 0.167 0.545     0.102 0.079 0.257     0.067 0.067 0.075     0.015 0.014 0.028    			 94.113 89.407 119.209      1.103 1.046 1.114      11.282 6.877 12.332      22.925 13.755 25.545      30.566 29.802 32.512     
3904  0.021 0.020 0.055     1.856 1.843 2.691     0.212 0.162 0.543     0.085 0.062 0.247     0.054 0.053 0.062     0.015 0.013 0.024    			 98.267 90.897 121.196      1.110 1.105 1.112      11.767 7.904 12.538      28.629 14.544 33.053      39.520 36.359 40.399     
3968  0.020 0.019 0.046     1.856 1.843 2.638     0.211 0.160 0.538     0.095 0.069 0.256     0.060 0.059 0.071     0.015 0.013 0.022    			 97.250 92.387 123.183      1.110 1.106 1.113      12.156 9.013 12.743      26.396 14.782 30.796      32.417 30.796 33.595     
4032  0.020 0.019 0.045     1.855 1.842 2.625     0.167 0.165 0.204     0.100 0.077 0.255     0.066 0.065 0.074     0.015 0.014 0.024    			 98.818 93.877 125.170      1.111 1.108 1.114      11.698 8.733 12.517      22.621 11.735 26.822      30.779 28.885 31.292     
4096  0.020 0.019 0.045     1.855 1.843 2.606     0.214 0.162 0.543     0.084 0.063 0.248     0.054 0.052 0.061     0.015 0.013 0.026    			 100.387 95.367 127.157      1.110 1.106 1.112      12.110 9.083 12.716      29.120 15.259 34.679      38.925 38.147 42.386     
4160  0.020 0.018 0.045     1.855 1.843 2.612     0.161 0.160 0.201     0.098 0.068 0.253     0.059 0.058 0.070     0.015 0.013 0.027    			 99.341 96.858 129.143      1.109 1.107 1.113      12.183 8.805 12.914      26.536 14.349 29.802      34.904 32.286 35.221     
4224  0.020 0.018 0.044     1.847 1.842 1.856     0.212 0.166 0.543     0.098 0.076 0.258     0.072 0.064 0.789     0.015 0.013 0.024    			 100.869 98.348 131.130      1.111 1.108 1.114      10.325 6.668 12.293      23.698 14.050 26.226      31.725 30.261 32.783     
4288  0.019 0.018 0.051     1.847 1.843 1.860     0.205 0.162 0.541     0.084 0.062 0.245     0.053 0.052 0.060     0.015 0.014 0.025    			 99.838 99.838 99.838      1.098 1.003 1.112      12.029 9.076 12.480      29.582 15.974 33.279      39.540 36.305 39.935     
4352  0.019 0.018 0.050     1.855 1.843 2.581     0.207 0.159 0.536     0.088 0.068 0.252     0.059 0.058 0.069     0.015 0.013 0.026    			 103.926 101.328 135.104      1.096 0.984 1.113      12.282 9.007 13.075      26.149 15.012 28.951      35.244 33.776 36.847     
4416  0.019 0.018 0.051     1.847 1.842 1.855     0.211 0.164 0.541     0.102 0.075 0.752     0.064 0.063 0.073     0.015 0.014 0.027    			 102.818 102.818 102.818      1.110 1.106 1.115      11.852 8.750 12.463      23.773 13.267 27.418      32.131 31.636 34.273     
4480  0.019 0.018 0.042     1.847 1.842 1.851     0.208 0.162 0.538     0.078 0.061 0.245     0.052 0.051 0.059     0.015 0.014 0.025    			 101.764 83.447 104.308      1.101 1.015 1.113      12.094 9.272 12.643      28.578 13.908 34.769      40.119 37.930 41.723     
4544  0.019 0.018 0.049     1.847 1.843 1.857     0.167 0.158 0.841     0.087 0.066 0.253     0.058 0.057 0.068     0.015 0.013 0.024    			 103.218 84.639 105.798      1.110 1.108 1.114      12.374 9.404 12.824      27.480 15.674 30.228      35.864 35.266 38.472     
4608  0.019 0.017 0.041     1.846 1.842 1.854     0.214 0.164 0.541     0.095 0.074 0.254     0.063 0.062 0.070     0.015 0.013 0.026    			 97.535 85.831 107.288      1.112 1.109 1.115      11.822 8.941 12.262      23.975 13.005 26.822      32.512 30.654 33.012     
4672  0.019 0.018 0.041     1.853 1.842 2.499     0.206 0.161 0.538     0.086 0.060 0.243     0.052 0.051 0.059     0.015 0.013 0.026    			 103.599 87.023 108.778      1.100 1.003 1.113      12.222 9.459 12.797      29.802 16.115 33.470      39.556 39.556 39.556     
4736  0.018 0.017 0.048     1.854 1.843 2.509     0.209 0.158 0.536     0.095 0.066 0.249     0.057 0.056 0.068     0.015 0.014 0.024    			 107.579 88.215 110.269      1.111 1.108 1.114      12.425 9.385 12.973      27.916 15.209 31.505      35.860 33.929 36.756     
4800  0.019 0.017 0.039     1.846 1.842 1.854     0.166 0.164 0.193     0.094 0.073 0.251     0.063 0.062 0.070     0.015 0.013 0.023    			 103.962 89.407 111.759      1.110 1.107 1.112      11.953 8.941 12.418      24.295 12.772 27.940      32.630 31.931 34.387     
4864  0.018 0.017 0.039     1.847 1.843 1.851     0.200 0.160 0.537     0.086 0.060 0.244     0.051 0.051 0.060     0.015 0.013 0.026    			 105.348 90.599 113.249      1.111 1.108 1.113      12.177 9.060 12.943      29.415 14.156 34.846      39.391 34.846 41.181     
4928  0.018 0.017 0.040     1.847 1.843 1.853     0.159 0.157 0.192     0.086 0.065 0.248     0.057 0.056 0.067     0.015 0.013 0.026    			 109.275 91.791 114.739      1.100 1.011 1.114      12.574 9.562 13.113      28.331 16.998 30.597      35.304 32.783 38.246     
4992  0.018 0.017 0.046     1.846 1.842 1.851     0.205 0.162 0.540     0.096 0.073 0.252     0.062 0.061 0.068     0.015 0.013 0.022    			 110.694 92.983 116.229      1.101 1.011 1.115      12.107 9.488 12.565      25.131 16.032 27.348      33.447 33.208 35.763     
5056  0.018 0.017 0.044     1.847 1.843 1.850     0.205 0.160 0.536     0.080 0.060 0.243     0.051 0.051 0.057     0.015 0.013 0.023    			 109.506 94.175 117.719      1.102 1.024 1.113      12.199 9.418 12.726      30.776 18.111 33.634      40.593 39.240 42.807     
5120  0.018 0.017 0.045     1.853 1.843 2.467     0.203 0.157 0.559     0.085 0.065 0.248     0.056 0.055 0.066     0.015 0.014 0.022    			 103.660 95.367 119.209      1.111 1.109 1.114      12.385 9.350 12.887      28.725 17.030 31.789      36.680 36.680 36.680     
